,Longitude,Latitude,datetime,UHI Index,building_coverage,B01,B02,B03,B04,B06,B08,B11,B12,L11,NDVI,NDBI,NDWI,EVI,SAVI,NBAI,location,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
88,-73.97521333,40.77027333,2021-07-24 15:02:00,0.971027156,4.248420893702526e-07,357.0,590.0,704.0,618.5,2128.5,2636.0,1568.5,846.0,29.62330178000002,0.619910892610232,-0.2538946366987751,-0.578443113772455,2.622854914196568,0.9297235023041475,-0.04385704547166824,Manhattan,26.1,51.1,4.1,139,140
89,-73.97509667,40.77017167,2021-07-24 15:02:00,0.973190871,4.248420893702526e-07,357.0,468.5,571.5,471.0,2128.5,2411.0,1568.5,846.0,29.62330178000002,0.6731436502428869,-0.21171001382083177,-0.6167644593461861,2.8128171668841526,1.0095403295750216,0.0007253134390339255,Manhattan,26.1,51.1,4.1,139,140
90,-73.974975,40.77007667,2021-07-24 15:02:00,0.973190871,4.248420893702526e-07,379.0,342.0,454.5,328.5,2553.0,3673.0,1732.0,877.5,29.75318654,0.8358115706610021,-0.35911193339500463,-0.7797698364627499,2.7146915584415585,1.25356071964018,-0.16927973926067352,Manhattan,26.1,51.1,4.1,139,140
92,-73.974735,40.76991167,2021-07-24 15:02:00,0.975354586,4.248420893702526e-07,464.0,677.5,792.5,701.5,2572.0,2906.0,1797.5,911.5,29.548105340000006,0.6110880110880111,-0.23567556075263102,-0.5714478842774098,2.7085637056149405,0.9165049889135255,-0.035084594041109085,Manhattan,26.1,51.1,4.1,139,140
93,-73.97461167,40.76983333,2021-07-24 15:02:00,0.977518301,4.248420893702526e-07,464.0,624.0,734.0,575.0,2572.0,3433.0,1863.5,1109.0,29.72242435999999,0.7130738522954092,-0.29632776361748325,-0.6477081833453324,3.2418330308529946,1.0694773606087065,-0.07189134508371353,Manhattan,26.1,51.1,4.1,139,140
94,-73.971705,40.76865833,2021-07-24 15:02:00,0.984009446,1.334295749761796e-05,438.0,587.0,740.5,651.0,2454.5,2449.0,1838.0,1062.5,30.535913120000032,0.58,-0.14252390949381852,-0.5356638971625647,2.300998208343998,0.8698597000483793,0.08440040796995163,Manhattan,26.1,51.1,4.1,139,140
95,-73.97435667,40.769675,2021-07-24 15:02:00,0.977518301,4.248420893702526e-07,464.0,837.5,992.5,998.0,2356.5,2346.0,1960.5,1236.5,29.613047720000054,0.40311004784689,-0.08951584813653779,-0.4054215965253857,1.6409007912355447,0.6045746748392884,0.15352697670459747,Manhattan,26.1,51.1,4.1,139,140
96,-73.97412833,40.76951167,2021-07-24 15:02:00,0.979682016,4.248420893702526e-07,429.0,446.0,552.5,470.0,1987.0,2235.0,1613.0,950.0,29.920669520000047,0.6524953789279113,-0.16164241164241164,-0.6035874439461884,2.5789012273524254,0.97856218813528,0.06836181879043579,Manhattan,26.1,51.1,4.1,139,140
97,-73.97197167,40.76874,2021-07-24 15:02:00,0.984009446,1.334295749761796e-05,438.0,563.5,711.5,616.0,2342.0,2456.0,1681.5,968.5,30.778592539999977,0.5989583333333334,-0.187190332326284,-0.5507498026835044,2.387439989619826,0.8982912937347438,0.037994515150785446,Manhattan,26.1,51.1,4.1,139,140
98,-73.972235,40.76882333,2021-07-24 15:02:00,0.986173161,1.334295749761796e-05,418.0,509.5,685.5,583.5,2622.5,2759.0,1743.0,880.5,30.46071668000002,0.6508601346297681,-0.22567747667703242,-0.6019741617070692,2.2292243057690335,0.9761441818725696,-0.025174176320433617,Manhattan,26.1,51.1,4.1,139,140
99,-73.97236167,40.76886833,2021-07-24 15:02:00,0.986173161,1.334295749761796e-05,418.0,382.5,567.5,419.0,2622.5,3263.0,1743.0,880.5,30.46071668000002,0.7724063009234112,-0.3036356372353176,-0.7036940347213158,2.4439288476411445,1.1584521384928719,-0.10863841325044632,Manhattan,26.1,51.1,4.1,139,140
100,-73.97249167,40.76890333,2021-07-24 15:02:00,0.986173161,1.334295749761796e-05,418.0,335.0,512.0,302.5,2484.0,3416.0,1719.5,871.5,30.44362658,0.8372999865537178,-0.33034758056664393,-0.7393075356415478,2.862198933627505,1.2557811239580532,-0.1373397707939148,Manhattan,26.1,51.1,4.1,139,140
101,-73.97263667,40.76893667,2021-07-24 15:02:00,0.984009446,3.1396026665819096e-06,418.0,353.5,470.0,310.0,2484.0,3158.0,1719.5,871.5,30.68630600000006,0.8212226066897347,-0.2949256791389031,-0.74090407938258,3.007074226586422,1.2316563355917542,-0.09862584620714188,Manhattan,26.1,51.1,4.1,139,140
102,-73.97277667,40.76897333,2021-07-24 15:02:00,0.984009446,3.1396026665819096e-06,452.5,859.0,1008.0,942.0,2213.5,2627.0,1877.0,1244.0,30.68630600000006,0.47212104230876994,-0.16651865008880995,-0.4453920220082531,2.292517006802721,0.7080823644768175,0.08594293892383575,Manhattan,26.1,51.1,4.1,139,140
103,-73.97424,40.769595,2021-07-24 15:02:00,0.979682016,4.248420893702526e-07,429.0,575.0,738.0,615.5,1987.0,2977.0,1613.0,950.0,29.920669520000047,0.6573416840640223,-0.2971677559912854,-0.6026917900403769,2.503179987280051,0.9858753131088227,-0.07472924143075943,Manhattan,26.1,51.1,4.1,139,140
105,-73.973405,40.76919167,2021-07-24 15:02:00,0.981845731,3.1396026665819096e-06,439.5,605.0,762.0,585.0,2507.0,3368.0,1864.0,1017.5,30.38210221999998,0.7040222615734885,-0.2874617737003058,-0.6309927360774819,2.971385863762545,1.0558998355887188,-0.0778462290763855,Manhattan,26.1,51.1,4.1,139,140
106,-73.97353833,40.76922667,2021-07-24 15:02:00,0.981845731,3.1396026665819096e-06,439.5,467.5,567.5,420.0,2507.0,2833.0,1864.0,1017.5,30.614527580000015,0.7417768213956348,-0.20630189482648498,-0.6662255550654316,3.2647814910025708,1.1124942369755648,0.00848718173801899,Manhattan,26.1,51.1,4.1,139,140
107,-73.97367167,40.76927333,2021-07-24 15:02:00,0.981845731,4.248420893702526e-07,429.0,576.0,740.0,600.0,2667.0,2835.0,2005.0,1227.5,30.614527580000015,0.6506550218340611,-0.17148760330578514,-0.586013986013986,2.640595463137996,0.9758404890117887,0.06551297754049301,Manhattan,26.1,51.1,4.1,139,140
108,-73.97378833,40.76932,2021-07-24 15:02:00,0.981845731,4.248420893702526e-07,429.0,374.0,651.5,470.5,2990.0,4072.0,1939.5,918.0,30.645289760000026,0.7928453494771601,-0.35473675455377196,-0.7241452312903567,2.2008677584942555,1.1891371340523884,-0.17526517808437347,Manhattan,26.1,51.1,4.1,139,140
109,-73.973905,40.76938333,2021-07-24 15:02:00,0.981845731,4.248420893702526e-07,429.0,431.5,639.0,428.5,2463.5,3475.0,1676.5,835.5,29.84889110000006,0.7804534392212117,-0.3491216150635737,-0.6893534273213417,2.7096860268611582,1.1705302254098362,-0.1608484983444214,Manhattan,26.1,51.1,4.1,139,140
110,-73.97401333,40.76944833,2021-07-24 15:02:00,0.981845731,4.248420893702526e-07,429.0,416.5,543.0,391.0,2463.5,2629.0,1676.5,835.5,29.920669520000047,0.7410596026490066,-0.22122866101498084,-0.6576292559899117,3.0206505601295723,1.11140539645754,-0.02275821752846241,Manhattan,26.1,51.1,4.1,139,140
111,-73.97315667,40.76910333,2021-07-24 15:02:00,0.981845731,3.1396026665819096e-06,439.5,467.0,645.5,539.5,2342.0,2599.0,1655.0,943.5,30.37526618000004,0.6562051935638044,-0.22190879172543487,-0.602095854523039,2.205504390661812,0.9841510035043006,-9.620009950594977e-05,Manhattan,26.1,51.1,4.1,139,140
112,-73.94689167,40.78503,2021-07-24 15:03:00,1.002521229,8.354152941885392e-06,818.0,866.0,1031.5,1029.0,2140.0,2534.0,2050.0,1565.0,38.233294160000014,0.4223968565815324,-0.1055846422338569,-0.42139952320852614,1.699412827461608,0.6335063841728638,0.17580094933509827,Manhattan,26.1,51.1,4.1,139,140
113,-73.91352167,40.80522667,2021-07-24 15:03:00,1.035457777,9.79249079416055e-06,1502.0,1025.0,1217.0,1204.0,2452.5,2992.0,2234.0,2063.0,39.27579026000001,0.4261201143946616,-0.1450440107156525,-0.4217153718222856,1.7671476576398497,0.6391040152508043,0.17903690040111542,Manhattan,26.1,51.1,4.1,139,140
114,-73.97099,40.76832167,2021-07-24 15:03:00,0.981845731,1.334295749761796e-05,501.5,515.0,627.5,515.5,2079.5,2844.0,1590.0,923.0,31.356237920000012,0.6931090936151213,-0.2828146143437077,-0.6384848048394066,2.8047458443748496,1.0395089285714287,-0.06178831309080124,Manhattan,26.1,51.1,4.1,139,140
115,-73.91301333,40.80500667,2021-07-24 15:03:00,1.035457777,2.952757470811175e-06,1701.5,1638.0,1856.0,2050.0,2774.0,2207.0,3285.5,3215.5,38.69130884000003,0.03688043222926944,0.19635867091488393,-0.08638936746246616,0.17656320287899235,0.055314151497357605,0.493109792470932,Manhattan,26.1,51.1,4.1,139,140
116,-73.914445,40.80556,2021-07-24 15:03:00,1.031250554,9.79249079416055e-06,1510.0,1441.0,1513.0,1629.0,1990.0,1730.0,2231.0,2028.0,39.576576020000005,0.030068472759749925,0.12648321131027518,-0.06691335183472094,0.36200716845878134,0.04509599642803989,0.4222741723060608,Manhattan,26.1,51.1,4.1,139,140
117,-73.9145,40.80552333,2021-07-24 15:03:00,1.029086839,9.79249079416055e-06,1510.0,1386.0,1454.0,1604.0,1812.0,1644.0,2152.0,2051.5,39.576576020000005,0.012315270935960592,0.13382507903055849,-0.06132989025177534,0.11441647597254005,0.018470063106048946,0.43770840764045715,Manhattan,26.1,51.1,4.1,139,140
118,-73.91452667,40.80547833,2021-07-24 15:03:00,1.029086839,9.79249079416055e-06,1510.0,1328.0,1464.0,1554.0,1697.5,1738.0,1829.0,1618.0,39.576576020000005,0.05589307411907655,0.025511634426689096,-0.08557151780137415,0.4170444242973708,0.08382687927107062,0.3296046257019043,Manhattan,26.1,51.1,4.1,139,140
120,-73.91460167,40.80536667,2021-07-24 15:03:00,1.026923124,9.79249079416055e-06,1510.0,1004.5,1119.0,1191.0,1697.5,1811.0,1829.0,1618.0,39.10147124000002,0.20652898067954698,0.004945054945054945,-0.23617747440273038,1.088292083552747,0.3097418817651957,0.3111449182033539,Manhattan,26.1,51.1,4.1,139,140
121,-73.91464667,40.80530167,2021-07-24 15:03:00,1.026923124,9.79249079416055e-06,1510.0,858.0,916.0,910.0,1720.0,1630.0,2010.5,1726.0,38.80068548000003,0.28346456692913385,0.10451861008103283,-0.28043990573448546,2.7439024390243905,0.42511316669946864,0.3925277292728424,Manhattan,26.1,51.1,4.1,139,140
122,-73.91290833,40.80495333,2021-07-24 15:03:00,1.035457777,2.952757470811175e-06,1701.5,2508.0,2598.0,2865.0,2774.0,2943.0,3285.5,3215.5,38.68105478000001,0.013429752066115703,0.05498916271975596,-0.062263129399025445,0.1472809667673716,0.02014289403460446,0.37674713134765625,Manhattan,26.1,51.1,4.1,139,140
123,-73.91474167,40.80517333,2021-07-24 15:03:00,1.026923124,2.3578800694245057e-06,1510.0,918.0,1000.0,1053.0,1720.0,1576.0,2010.5,1726.0,38.80068548000003,0.19893495625713198,0.12114875226543985,-0.2236024844720497,1.2945544554455446,0.29834569309754705,0.4066823422908783,Manhattan,26.1,51.1,4.1,139,140
124,-73.91478167,40.80511833,2021-07-24 15:03:00,1.022595694,2.3578800694245057e-06,1087.5,1204.0,1329.0,1427.0,1861.0,1779.0,1831.0,1607.5,38.80068548000003,0.10979413599500935,0.014404432132963989,-0.14478764478764478,0.6707317073170732,0.16466552315608918,0.31806421279907227,Manhattan,26.1,51.1,4.1,139,140
126,-73.91489167,40.80498167,2021-07-24 15:03:00,1.020431979,2.3578800694245057e-06,1087.5,1162.0,1345.0,1398.0,1780.0,1997.0,1913.5,1700.5,38.27772842000002,0.1764359351988218,-0.021352768188211226,-0.19509275882704968,0.8961699581089169,0.2646149315270211,0.28818392753601074,Manhattan,26.1,51.1,4.1,139,140
127,-73.914925,40.80494,2021-07-24 15:03:00,1.020431979,2.3578800694245057e-06,1087.5,1190.0,1256.0,1384.0,1780.0,1637.0,1913.5,1700.5,38.27772842000002,0.0837471036080768,0.07787635544289537,-0.13169720013826478,0.6219272369714848,0.1255998676154228,0.3764997124671936,Manhattan,26.1,51.1,4.1,139,140
129,-73.91502333,40.804825,2021-07-24 15:03:00,1.018268265,2.3578800694245057e-06,1087.5,1220.0,1344.0,1446.0,1777.0,1621.0,1949.5,1775.0,38.27772842000002,0.05705901532442126,0.09200392101946506,-0.09342327150084317,0.38109756097560976,0.08557457212713937,0.39350855350494385,Manhattan,26.1,51.1,4.1,139,140
130,-73.91507667,40.804755,2021-07-24 15:03:00,1.013940835,2.3578800694245057e-06,1087.5,1002.5,1063.0,1082.0,1954.0,1807.0,1739.5,1327.5,38.725489040000014,0.25095188646590516,-0.01903284928803045,-0.25923344947735194,2.32,0.3763626925073542,0.25851455330848694,Manhattan,26.1,51.1,4.1,139,140
132,-73.91437,40.80557833,2021-07-24 15:03:00,1.026923124,9.79249079416055e-06,1510.0,1074.0,1220.0,1223.0,1990.0,1888.0,2231.0,2028.0,39.576576020000005,0.21375763420122149,0.08327263899004612,-0.21492921492921493,1.4185153583617747,0.3205849268841395,0.38571661710739136,Manhattan,26.1,51.1,4.1,139,140
133,-73.91469667,40.80523667,2021-07-24 15:03:00,1.026923124,9.79249079416055e-06,1510.0,1158.0,1264.0,1307.0,1720.0,2164.0,2010.5,1726.0,38.80068548000003,0.24690290982425814,-0.036770870762965625,-0.26254375729288215,1.6206505295007565,0.3703010226127035,0.26650282740592957,Manhattan,26.1,51.1,4.1,139,140
134,-73.97109333,40.76837833,2021-07-24 15:03:00,0.979682016,1.334295749761796e-05,501.5,454.5,570.0,415.0,2368.0,3344.0,1666.5,908.5,30.788846600000056,0.7791965948390529,-0.33479692645444564,-0.7087378640776699,3.018031942297785,1.1686394467349381,-0.1299206018447876,Manhattan,26.1,51.1,4.1,139,140
135,-73.97120667,40.76843833,2021-07-24 15:03:00,0.979682016,1.334295749761796e-05,469.0,435.5,581.0,417.5,2678.0,3150.0,1740.5,859.5,30.788846600000056,0.7659425367904695,-0.2882118392802372,-0.6885553470919324,2.858562611151794,1.1487528026905829,-0.09565217047929764,Manhattan,26.1,51.1,4.1,139,140
136,-73.91312,40.805055,2021-07-24 15:03:00,1.035457777,2.952757470811175e-06,1701.5,1980.0,2059.0,2209.0,2774.0,2891.0,3285.5,3215.5,38.69130884000003,0.13372549019607843,0.06387112442321703,-0.16808080808080808,1.3155864197530864,0.200568571708656,0.3843696713447571,Manhattan,26.1,51.1,4.1,139,140
137,-73.91322667,40.80509833,2021-07-24 15:03:00,1.037621492,2.952757470811175e-06,1701.5,932.0,1106.0,1205.0,2030.0,2339.0,2446.0,2064.0,38.89297202,0.31997742663656886,0.022361546499477535,-0.3579100145137881,1.0988372093023255,0.4798984341938214,0.3169805705547333,Manhattan,26.1,51.1,4.1,139,140
138,-73.91332167,40.80514167,2021-07-24 15:03:00,1.037621492,2.3578800694245057e-06,1502.0,1707.0,1904.0,2011.0,2452.5,2431.0,2234.0,2063.0,38.89297202,0.09455200360198109,-0.042229367631296894,-0.12156862745098039,0.6192863462105573,0.14181204276871132,0.2773483991622925,Manhattan,26.1,51.1,4.1,139,140
139,-73.913835,40.805365,2021-07-24 15:03:00,1.031130348,9.79249079416055e-06,1502.0,1398.0,1614.0,1682.0,2062.0,2469.0,2579.0,2351.5,39.50821561999999,0.18959286918814744,0.021790808240887482,-0.20940484937545922,0.9472797303803563,0.2843550523907022,0.3326576054096222,Manhattan,26.1,51.1,4.1,139,140
140,-73.91393667,40.80540667,2021-07-24 15:03:00,1.031130348,9.79249079416055e-06,1502.0,1649.0,1933.0,1977.0,2062.0,2756.0,2579.0,2351.5,39.50821561999999,0.16458905556729347,-0.03317713214620431,-0.17551716783962465,0.8649789029535865,0.24685750501742898,0.28289857506752014,Manhattan,26.1,51.1,4.1,139,140
141,-73.91403,40.805445,2021-07-24 15:03:00,1.031130348,9.79249079416055e-06,1502.0,1418.0,1502.0,1696.0,2062.0,1721.0,2579.0,2351.5,39.50821561999999,0.0073163593795727245,0.19953488372093023,-0.0679491157306857,0.04948535233570863,0.010972933430870519,0.48252272605895996,Manhattan,26.1,51.1,4.1,139,140
142,-73.913625,40.805275,2021-07-24 15:03:00,1.031130348,9.79249079416055e-06,1502.0,1000.0,1290.0,1265.0,2146.5,2600.0,2031.5,1725.5,39.27579026000001,0.34540750323415265,-0.12274641045017813,-0.33676092544987146,1.2402452619843924,0.5180442374854481,0.18200409412384033,Manhattan,26.1,51.1,4.1,139,140
143,-73.914175,40.80550667,2021-07-24 15:03:00,1.028966633,9.79249079416055e-06,1510.0,1154.0,1305.0,1353.0,2316.0,1796.0,2938.0,2816.0,39.89445188000002,0.1406795808193077,0.2412336290663287,-0.15833602063850372,0.878968253968254,0.21098587077313857,0.5242384076118469,Manhattan,26.1,51.1,4.1,139,140
146,-73.97081833,40.76823667,2021-07-24 15:03:00,0.981845731,1.334295749761796e-05,501.5,601.5,672.5,575.5,2079.5,2083.0,1590.0,923.0,31.57157318000003,0.5670490878314839,-0.13422270623468555,-0.5118853202685538,3.6741408725322935,0.8504136893569012,0.0935596153140068,Manhattan,26.1,51.1,4.1,139,140
147,-73.97089833,40.76827667,2021-07-24 15:03:00,0.981845731,1.334295749761796e-05,501.5,492.5,581.5,509.5,2079.5,2031.0,1590.0,923.0,31.356237920000012,0.5988978547530014,-0.12178956089478045,-0.5548325358851675,2.726213940154094,0.8981700118063756,0.10607394576072693,Manhattan,26.1,51.1,4.1,139,140
148,-73.91411167,40.80548,2021-07-24 15:03:00,1.028966633,9.79249079416055e-06,1510.0,1301.0,1428.0,1544.0,1550.5,1570.0,2098.5,2012.5,39.89445188000002,0.008349389852280027,0.14406433147062833,-0.047364909939959975,0.060324825986078884,0.01252207416920854,0.4472804069519043,Manhattan,26.1,51.1,4.1,139,140
149,-73.91855,40.80479333,2021-07-24 15:04:00,1.014061041,2.3578800694245057e-06,665.5,1123.0,1251.0,1266.0,1767.0,2090.0,1598.5,1231.0,35.81333600000005,0.24553039332538737,-0.13325199945777416,-0.25112241843759353,1.6291024120205615,0.3682407269477134,0.1503201574087143,Manhattan,26.1,51.1,4.1,139,140
150,-73.917545,40.80437167,2021-07-24 15:04:00,0.998794831,2.3578800694245057e-06,697.0,1031.0,1120.0,1140.0,1690.0,1544.0,1612.0,1266.0,35.74839362,0.15052160953800298,0.021546261089987327,-0.15915915915915915,1.5478927203065134,0.2257403613335817,0.30167344212532043,Manhattan,26.1,51.1,4.1,139,140
151,-73.91742167,40.80432333,2021-07-24 15:04:00,0.994467401,2.3578800694245057e-06,697.0,840.5,930.0,958.0,1690.0,1815.0,1612.0,1266.0,35.37924745999999,0.30905156869816086,-0.0592354829296761,-0.3224043715846995,1.700059512001587,0.46349378042184963,0.22650755941867828,Manhattan,26.1,51.1,4.1,139,140
152,-73.917665,40.80442,2021-07-24 15:04:00,0.998794831,2.3578800694245057e-06,764.0,1007.0,1111.0,1169.0,1719.5,1584.0,1587.5,1251.0,35.74839362,0.1507446422084998,0.0011035787482263912,-0.17551020408163265,0.9913999044433827,0.22607590339567823,0.2836630940437317,Manhattan,26.1,51.1,4.1,139,140
153,-73.91777333,40.804465,2021-07-24 15:04:00,1.00312226,2.3578800694245057e-06,764.0,877.0,964.0,957.0,1719.5,1822.0,1587.5,1251.0,35.74839362,0.31126304426052537,-0.06877841325707582,-0.3079684134960517,2.189873417721519,0.466810577441986,0.2181096374988556,Manhattan,26.1,51.1,4.1,139,140
154,-73.91787167,40.80450667,2021-07-24 15:04:00,1.003242467,2.3578800694245057e-06,764.0,669.5,806.5,751.5,2175.5,2617.0,1511.0,1001.5,36.14488394,0.5538073326406412,-0.26792635658914726,-0.5288447495253396,2.2147690846491748,0.8305877114870882,-0.020372355356812477,Manhattan,26.1,51.1,4.1,139,140
155,-73.91795833,40.80454167,2021-07-24 15:04:00,1.005406182,2.3578800694245057e-06,764.0,669.5,806.5,751.5,2175.5,2617.0,1511.0,1001.5,35.4544439,0.5538073326406412,-0.26792635658914726,-0.5288447495253396,2.2147690846491748,0.8305877114870882,-0.020372355356812477,Manhattan,26.1,51.1,4.1,139,140
156,-73.91848833,40.80477667,2021-07-24 15:04:00,1.011897326,2.3578800694245057e-06,665.5,669.0,806.5,702.0,2071.5,2566.0,1535.5,988.0,35.81333600000005,0.5703794369645043,-0.25124954285017675,-0.5217197924388436,2.6454726085722395,0.8554382744378155,-0.008350525982677937,Manhattan,26.1,51.1,4.1,139,140
157,-73.91809167,40.80459,2021-07-24 15:04:00,1.007569897,2.3578800694245057e-06,764.0,688.0,817.5,669.0,2026.0,2318.0,1532.5,1056.0,35.4544439,0.552058921995313,-0.20399948058693676,-0.4785520650613937,3.5144927536231885,0.8279497907949791,0.05513094738125801,Manhattan,26.1,51.1,4.1,139,140
158,-73.91836667,40.80473667,2021-07-24 15:04:00,1.011897326,2.3578800694245057e-06,665.5,628.0,786.5,638.0,2071.5,2403.0,1535.5,988.0,35.81333600000005,0.5804011838211115,-0.2202615208835851,-0.5068192506662487,2.899145860709593,0.8704586552687819,0.024459555745124817,Manhattan,26.1,51.1,4.1,139,140
159,-73.91831333,40.80471333,2021-07-24 15:04:00,1.011897326,2.3578800694245057e-06,647.5,585.0,771.0,646.5,1933.0,2527.0,1621.0,1138.5,35.4544439,0.592563415786986,-0.21841851494696238,-0.5324439053972104,2.3279277048774447,0.8887051039697542,0.0439799502491951,Manhattan,26.1,51.1,4.1,139,140
161,-73.91821667,40.80466667,2021-07-24 15:04:00,1.014061041,2.3578800694245057e-06,764.0,762.0,902.0,800.0,2026.0,2177.0,1532.5,1056.0,35.4544439,0.46254618743701714,-0.17374309206092464,-0.4140954855472556,2.7256532066508314,0.6937027707808565,0.08634980767965317,Manhattan,26.1,51.1,4.1,139,140
164,-73.91803333,40.80456833,2021-07-24 15:04:00,1.005406182,2.3578800694245057e-06,764.0,754.0,874.5,755.5,2175.5,2193.0,1511.0,1001.5,35.4544439,0.48753603527217226,-0.18412526997840173,-0.42982885085574574,3.3523787313432836,0.7311800610376399,0.06789926439523697,Manhattan,26.1,51.1,4.1,139,140
165,-73.917295,40.80427333,2021-07-24 15:04:00,0.994467401,2.3578800694245057e-06,697.0,899.5,968.0,954.5,1804.5,1811.0,1614.0,1219.5,35.37924745999999,0.3097089133972157,-0.05751824817518248,-0.3033465275278877,2.7010406811731316,0.4644793926247288,0.2201528698205948,Manhattan,26.1,51.1,4.1,139,140
